"id","question","sparql","answer_uri","answer_label","frame"
"4991","Quale persona ha creato  The Good Lord Bird - La storia di John Brown?","select  ?o    {    <http://dbpedia.org/resource/The_Good_Lord_Bird_(miniseries)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Ethan_Hawke","Ethan Hawke","VP"
"4992","Chi creare  The Good Place?","select  ?o    {    <http://dbpedia.org/resource/The_Good_Place> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Michael_Schur","Michael Schur","VP"
"4993","Chi ha creato  The Good Place?","select  ?o    {    <http://dbpedia.org/resource/The_Good_Place> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Michael_Schur","Michael Schur","VP"
"4994","Quale persona creare  The Good Place?","select  ?o    {    <http://dbpedia.org/resource/The_Good_Place> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Michael_Schur","Michael Schur","VP"
"4995","Quale persona ha creato  The Good Place?","select  ?o    {    <http://dbpedia.org/resource/The_Good_Place> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Michael_Schur","Michael Schur","VP"
"4996","Chi creare  The Goodies serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Goodies_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Graeme_Garden","Graeme Garden","VP"
"4997","Chi ha creato  The Goodies serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Goodies_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Graeme_Garden","Graeme Garden","VP"
"4998","Quale persona creare  The Goodies serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Goodies_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Graeme_Garden","Graeme Garden","VP"
"4999","Quale persona ha creato  The Goodies serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Goodies_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Graeme_Garden","Graeme Garden","VP"
"5000","Chi creare  The Goon Show?","select  ?o    {    <http://dbpedia.org/resource/The_Goon_Show> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Spike_Milligan","Spike Milligan","VP"
"5001","Chi ha creato  The Goon Show?","select  ?o    {    <http://dbpedia.org/resource/The_Goon_Show> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Spike_Milligan","Spike Milligan","VP"
"5002","Quale persona creare  The Goon Show?","select  ?o    {    <http://dbpedia.org/resource/The_Goon_Show> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Spike_Milligan","Spike Milligan","VP"
"5003","Quale persona ha creato  The Goon Show?","select  ?o    {    <http://dbpedia.org/resource/The_Goon_Show> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Spike_Milligan","Spike Milligan","VP"
"5004","Chi creare  The Grand Tour programma televisivo?","select  ?o    {    <http://dbpedia.org/resource/The_Grand_Tour> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jeremy_Clarkson","Jeremy Clarkson","VP"
"5005","Chi ha creato  The Grand Tour programma televisivo?","select  ?o    {    <http://dbpedia.org/resource/The_Grand_Tour> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jeremy_Clarkson","Jeremy Clarkson","VP"
"5006","Quale persona creare  The Grand Tour programma televisivo?","select  ?o    {    <http://dbpedia.org/resource/The_Grand_Tour> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jeremy_Clarkson","Jeremy Clarkson","VP"
"5007","Quale persona ha creato  The Grand Tour programma televisivo?","select  ?o    {    <http://dbpedia.org/resource/The_Grand_Tour> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jeremy_Clarkson","Jeremy Clarkson","VP"
"5008","Chi creare  Ralph supermaxieroe?","select  ?o    {    <http://dbpedia.org/resource/The_Greatest_American_Hero> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Stephen_J._Cannell","Stephen J. Cannell","VP"
"5009","Chi ha creato  Ralph supermaxieroe?","select  ?o    {    <http://dbpedia.org/resource/The_Greatest_American_Hero> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Stephen_J._Cannell","Stephen J. Cannell","VP"
"5010","Quale persona creare  Ralph supermaxieroe?","select  ?o    {    <http://dbpedia.org/resource/The_Greatest_American_Hero> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Stephen_J._Cannell","Stephen J. Cannell","VP"
"5011","Quale persona ha creato  Ralph supermaxieroe?","select  ?o    {    <http://dbpedia.org/resource/The_Greatest_American_Hero> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Stephen_J._Cannell","Stephen J. Cannell","VP"
"5012","Chi creare  Le tenebrose avventure di Billy e Mandy?","select  ?o    {    <http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Maxwell_Atoms","Maxwell Atoms","VP"
"5013","Chi ha creato  Le tenebrose avventure di Billy e Mandy?","select  ?o    {    <http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Maxwell_Atoms","Maxwell Atoms","VP"
"5014","Quale persona creare  Le tenebrose avventure di Billy e Mandy?","select  ?o    {    <http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Maxwell_Atoms","Maxwell Atoms","VP"
"5015","Quale persona ha creato  Le tenebrose avventure di Billy e Mandy?","select  ?o    {    <http://dbpedia.org/resource/The_Grim_Adventures_of_Billy_&_Mandy> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Maxwell_Atoms","Maxwell Atoms","VP"
"5016","Chi creare  The Grinder?","select  ?o    {    <http://dbpedia.org/resource/The_Grinder_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jarrad_Paul","Jarrad Paul","VP"
"5017","Chi ha creato  The Grinder?","select  ?o    {    <http://dbpedia.org/resource/The_Grinder_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jarrad_Paul","Jarrad Paul","VP"
"5018","Quale persona creare  The Grinder?","select  ?o    {    <http://dbpedia.org/resource/The_Grinder_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jarrad_Paul","Jarrad Paul","VP"
"5019","Quale persona ha creato  The Grinder?","select  ?o    {    <http://dbpedia.org/resource/The_Grinder_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jarrad_Paul","Jarrad Paul","VP"
"5020","Chi creare  The Guild?","select  ?o    {    <http://dbpedia.org/resource/The_Guild_(web_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Felicia_Day","Felicia Day","VP"
"5021","Chi ha creato  The Guild?","select  ?o    {    <http://dbpedia.org/resource/The_Guild_(web_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Felicia_Day","Felicia Day","VP"
"5022","Quale persona creare  The Guild?","select  ?o    {    <http://dbpedia.org/resource/The_Guild_(web_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Felicia_Day","Felicia Day","VP"
"5023","Quale persona ha creato  The Guild?","select  ?o    {    <http://dbpedia.org/resource/The_Guild_(web_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Felicia_Day","Felicia Day","VP"
"5024","Chi creare  Il grande teatro del West?","select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Will_Sonnett> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Aaron_Spelling","Aaron Spelling","VP"
"5025","Chi ha creato  Il grande teatro del West?","select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Will_Sonnett> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Aaron_Spelling","Aaron Spelling","VP"
"5026","Quale persona creare  Il grande teatro del West?","select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Will_Sonnett> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Aaron_Spelling","Aaron Spelling","VP"
"5027","Quale persona ha creato  Il grande teatro del West?","select  ?o    {    <http://dbpedia.org/resource/The_Guns_of_Will_Sonnett> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Aaron_Spelling","Aaron Spelling","VP"
"5028","Chi creare  Hard Times - Tempi duri per RJ Berger?","select  ?o    {    <http://dbpedia.org/resource/The_Hard_Times_of_RJ_Berger> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Seth_Grahame-Smith","Seth Grahame-Smith","VP"
"5029","Chi ha creato  Hard Times - Tempi duri per RJ Berger?","select  ?o    {    <http://dbpedia.org/resource/The_Hard_Times_of_RJ_Berger> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Seth_Grahame-Smith","Seth Grahame-Smith","VP"
"5030","Quale persona creare  Hard Times - Tempi duri per RJ Berger?","select  ?o    {    <http://dbpedia.org/resource/The_Hard_Times_of_RJ_Berger> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Seth_Grahame-Smith","Seth Grahame-Smith","VP"
"5031","Quale persona ha creato  Hard Times - Tempi duri per RJ Berger?","select  ?o    {    <http://dbpedia.org/resource/The_Hard_Times_of_RJ_Berger> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Seth_Grahame-Smith","Seth Grahame-Smith","VP"
"5032","Chi creare  Episodi di The Haunting seconda stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Bly_Manor> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5033","Chi ha creato  Episodi di The Haunting seconda stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Bly_Manor> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5034","Quale persona creare  Episodi di The Haunting seconda stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Bly_Manor> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5035","Quale persona ha creato  Episodi di The Haunting seconda stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Bly_Manor> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5036","Chi creare  Episodi di The Haunting prima stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Hill_House_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5037","Chi ha creato  Episodi di The Haunting prima stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Hill_House_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5038","Quale persona creare  Episodi di The Haunting prima stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Hill_House_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5039","Quale persona ha creato  Episodi di The Haunting prima stagione?","select  ?o    {    <http://dbpedia.org/resource/The_Haunting_of_Hill_House_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Mike_Flanagan_(filmmaker)","Mike Flanagan (regista)","VP"
"5040","Chi creare  The Heart She Holler?","select  ?o    {    <http://dbpedia.org/resource/The_Heart,_She_Holler> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Vernon_Chatman","Vernon Chatman","VP"
"5041","Chi ha creato  The Heart She Holler?","select  ?o    {    <http://dbpedia.org/resource/The_Heart,_She_Holler> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Vernon_Chatman","Vernon Chatman","VP"
"5042","Quale persona creare  The Heart She Holler?","select  ?o    {    <http://dbpedia.org/resource/The_Heart,_She_Holler> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Vernon_Chatman","Vernon Chatman","VP"
"5043","Quale persona ha creato  The Heart She Holler?","select  ?o    {    <http://dbpedia.org/resource/The_Heart,_She_Holler> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Vernon_Chatman","Vernon Chatman","VP"
"5044","Chi creare  Gli Erculoidi?","select  ?o    {    <http://dbpedia.org/resource/The_Herculoids> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Alex_Toth","Alex Toth","VP"
"5045","Chi ha creato  Gli Erculoidi?","select  ?o    {    <http://dbpedia.org/resource/The_Herculoids> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Alex_Toth","Alex Toth","VP"
"5046","Quale persona creare  Gli Erculoidi?","select  ?o    {    <http://dbpedia.org/resource/The_Herculoids> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Alex_Toth","Alex Toth","VP"
"5047","Quale persona ha creato  Gli Erculoidi?","select  ?o    {    <http://dbpedia.org/resource/The_Herculoids> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Alex_Toth","Alex Toth","VP"
"5048","Chi creare  Il giustiziere della strada serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Highwayman_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Glen_A._Larson","Glen A. Larson","VP"
"5049","Chi ha creato  Il giustiziere della strada serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Highwayman_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Glen_A._Larson","Glen A. Larson","VP"
"5050","Quale persona creare  Il giustiziere della strada serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Highwayman_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Glen_A._Larson","Glen A. Larson","VP"
"5051","Quale persona ha creato  Il giustiziere della strada serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Highwayman_(TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Glen_A._Larson","Glen A. Larson","VP"
"5052","Chi creare  The Honeymooners serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Honeymooners> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jackie_Gleason","Jackie Gleason","VP"
"5053","Chi ha creato  The Honeymooners serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Honeymooners> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jackie_Gleason","Jackie Gleason","VP"
"5054","Quale persona creare  The Honeymooners serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Honeymooners> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jackie_Gleason","Jackie Gleason","VP"
"5055","Quale persona ha creato  The Honeymooners serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/The_Honeymooners> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Jackie_Gleason","Jackie Gleason","VP"
"5056","Chi creare  The Hot Zone - Area di contagio?","select  ?o    {    <http://dbpedia.org/resource/The_Hot_Zone_(American_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/James_V._Hart","James V. Hart","VP"
"5057","Chi ha creato  The Hot Zone - Area di contagio?","select  ?o    {    <http://dbpedia.org/resource/The_Hot_Zone_(American_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/James_V._Hart","James V. Hart","VP"
"5058","Quale persona creare  The Hot Zone - Area di contagio?","select  ?o    {    <http://dbpedia.org/resource/The_Hot_Zone_(American_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/James_V._Hart","James V. Hart","VP"
"5059","Quale persona ha creato  The Hot Zone - Area di contagio?","select  ?o    {    <http://dbpedia.org/resource/The_Hot_Zone_(American_TV_series)> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/James_V._Hart","James V. Hart","VP"
"5060","Chi creare  La valle dei gatti?","select  ?o    {    <http://dbpedia.org/resource/The_Houndcats> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Joe_Ruby","Joe Ruby","VP"
"5061","Chi ha creato  La valle dei gatti?","select  ?o    {    <http://dbpedia.org/resource/The_Houndcats> <http://dbpedia.org/ontology/creator>  ?o    }","http://dbpedia.org/resource/Joe_Ruby","Joe Ruby","VP"
